5	5	1.02007757675347
6	6	0.982710018488327
7	7	0.949152058111931
8	7	0.919015309635262
9	8   0.891950982764406
10	9	0.867645846145584
11	9	0.845818602154686
12	10	0.826216631274618
13	11	0.808613068381234
14	11	0.792804177099978
15	12	0.778606991845140
16	12	0.765857200251648
17	13	0.754407241491542
18	13	0.744124598465827
19	14	0.734890264106243
20	15	0.726597364036547
21	15	0.719149919652581
22	16	0.712461737305496
23	16	0.706455410732027
24	17	0.701061425186329
25	17	0.696217352904993
26	18	0.691867130593862
27	19	0.687960410574598
28	19	0.684451978081420
29	20	0.681301227964061
30	20	0.678471694740508
31	21	0.675930630560559
32	22	0.673648626195715
33	22	0.671599270668902
34	23	0.669758845584715
35	23	0.668106050622502
36	24	0.666621757015231
37	25	0.665288786161039
38	25	0.664091710805179
39	26	0.663016676491338
40	26	0.662051241215873
41	27	0.661184231429197
42	28	0.660405612717727
43	28	0.659706373669715
44	29	0.659078421580892
45	30	0.658514488792844
46	30	0.658008048580134
47	31	0.657553239612672
48	32	0.657144798119101
49	32	0.656777996966078
50	33  0.656448590948380
51	33	0.656152767656658
52	34	0.655887103354174
53	35	0.655648523351891
54	35	0.655434266423291
55	36	0.655241852847072
56	37	0.655069055707885
57	37	0.654913875122929
58	38	0.654774515096132
59	39	0.654649362732038
60	39	0.654536969568816
61	40	0.654436034814364
62	41	0.654345390291474
63	41	0.654263986917834
64	42	0.654190882564381
65	43	0.654125231151486
66	43	0.654066272856781
67	44	0.654013325321287
68	44	0.653965775752072
69	45	0.653923073830038
70	46	0.653884725340757
71	46	0.653850286454634
72	47	0.653819358590208
73	48	0.653791583801137
74	48	0.653766640633470
75	49	0.653744240405275
76	50	0.653724123865552
77	50	0.653706058193769
78	51	0.653689834305295
79	52	0.653675264431537
80	52	0.653662179946787
81	53	0.653650429416617
82	54	0.653639876845237
83	54	0.653630400101542
84	55	0.653621889505608
85	56	0.653614246559309
86	56	0.653607382806339
87	57	0.653601218808451
88	58	0.653595683226077
89	58	0.653590711992670
90	59	0.653586247573227
91	59	0.653582238298398
92	60	0.653578637766490
93	61	0.653575404306432
94	61	0.653572500495492
95	62	0.653569892726160
96	63	0.653567550817189
97	63	0.653565447664291
98	64	0.653563558926442
99	65	0.653561862744169
100	65	0.653560339486559
101	66	0.653558971524057
102	67	0.653557743024428
103	67	0.653556639769526
104	68	0.653555648990732
105	69	0.653554759221181
106	69	0.653553960163049
107	70	0.653553242568366
108	71	0.653552598131987
109	71	0.653552019395471
110	72	0.653551499660760
111	73	0.653551032912661
112	73	0.653550613749221
113	74	0.653550237319218
114	75	0.653549899266005
115	75	0.653549595677094
116	76	0.653549323038871
117	76	0.653549078195936
118	77	0.653548858314576
119	78	0.653548660849975
120	78	0.653548483516760
121	79	0.653548324262550
122	80	0.653548181244201
123	80	0.653548052806478
124	81	0.653547937462896
125	82	0.653547833878516
126	82	0.653547740854495
127	83	0.653547657314212
128	84	0.653547582290806
129	84	0.653547514915986
130	85	0.653547454409984
131	86	0.653547400072530
132	86	0.653547351274743
133	87	0.653547307451858
134	88	0.653547268096688
135	88	0.653547232753751
136	89	0.653547201014003
137	90	0.653547172510101
138	90	0.653547146912154
139	91	0.653547123923900
140	91	0.653547103279283
141	92	0.653547084739372
142	93	0.653547068089592
143	93	0.653547053137247
144	94	0.653547039709283
145	95	0.653547027650291
146	95	0.653547016820705
147	96	0.653547007095189
148	97	0.653546998361182
149	97	0.653546990517602
150	98	0.653546983473670
151	99	0.653546977147861
152	99	0.653546971466965
153	100	0.653546966365233
154	101	0.653546961783618
155	101	0.653546957669096
156	102	0.653546953974047
157	103	0.653546950655706
158	103	0.653546947675668
159	104	0.653546944999442
160	105	0.653546942596056
161	105	0.653546940437693
162	106	0.653546938499375
163	107	0.653546936758666
164	107	0.653546935195422
165	108	0.653546933791549
166	108	0.653546932530800
167	109	0.653546931398584
168	110	0.653546930381796
169	110	0.653546929468669
170	111	0.653546928648635
171	112	0.653546927912203
172	112	0.653546927250850
173	113	0.653546926656921
174	114	0.653546926123543
175	114	0.653546925644542
176	115	0.653546925214375
177	116	0.653546924828063
178	116	0.653546924481136
179	117	0.653546924169578
180	118	0.653546923889783
181	118	0.653546923638512
182	119	0.653546923412859
183	120	0.653546923210211
184	120	0.653546923028222
185	121	0.653546922864787
186	122	0.653546922718015
187	122	0.653546922586205
188	123	0.653546922467834
189	124	0.653546922361530
190	124	0.653546922266064
191	125	0.653546922180331
192	125	0.653546922103338
193	126	0.653546922034195
194	127	0.653546921972100
195	127	0.653546921916337
196	128	0.653546921866258
197	129	0.653546921821285
198	129	0.653546921780896
199	130	0.653546921744626
200	131	0.653546921712053
